Year,Année,ISO,Jurisdiction,Juridiction,Category,Catégorie,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Volume (cubic metres) (En),Data qualifier,Volume (en mètre cube) (Fr),Qualificatifs de données
1944,1944,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,88000,a,88000,a
1944,1944,NS,Nova Scotia,Nouvelle-Écosse,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,1793000,a,1793000,a
1944,1944,NS,Nova Scotia,Nouvelle-Écosse,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,432000,a,432000,a
1944,1944,NS,Nova Scotia,Nouvelle-Écosse,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,95000,a,95000,a
1944,1944,NS,Nova Scotia,Nouvelle-Écosse,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,757000,a,757000,a
1944,1944,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,3578000,a,3578000,a
1944,1944,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,4475000,a,4475000,a
1944,1944,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,355000,a,355000,a
1944,1944,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,4229000,a,4229000,a
1944,1944,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,49000,a,49000,a
1944,1944,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,10000,a,10000,a
1944,1944,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,267000,a,267000,a
1944,1944,QC,Quebec,Québec,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,6848000,a,6848000,a
1944,1944,QC,Quebec,Québec,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,13302000,a,13302000,a
1944,1944,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,399000,a,399000,a
1944,1944,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,7702000,a,7702000,a
1944,1944,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,994000,a,994000,a
1944,1944,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,198000,a,198000,a
1944,1944,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,102000,a,102000,a
1944,1944,SK,Saskatchewan,Saskatchewan,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,1883000,a,1883000,a
1944,1944,YT,Yukon,Yukon,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,45000,a,45000,a
1944,1944,YT,Yukon,Yukon,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,0,a,0,a
1944,1944,YT,Yukon,Yukon,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,0,a,0,a
1944,1944,YT,Yukon,Yukon,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,64000,a,64000,a
1945,1945,AB,Alberta,Alberta,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,2118000,a,2118000,a
1945,1945,AB,Alberta,Alberta,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,1000,a,1000,a
1945,1945,AB,Alberta,Alberta,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,223000,a,223000,a
1945,1945,AB,Alberta,Alberta,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,1272000,a,1272000,a
1945,1945,BC,British Columbia,Colombie-Britannique,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,12724000,a,12724000,a
1945,1945,BC,British Columbia,Colombie-Britannique,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,2167000,a,2167000,a
1945,1945,BC,British Columbia,Colombie-Britannique,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,533000,a,533000,a
1945,1945,BC,British Columbia,Colombie-Britannique,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,564000,a,564000,a
1945,1945,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,347000,a,347000,a
1945,1945,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,270000,a,270000,a
1945,1945,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,55000,a,55000,a
1945,1945,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,1102000,a,1102000,a
1945,1945,NB,New Brunswick,Nouveau-Brunswick,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,850000,a,850000,a
1945,1945,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,1656000,a,1656000,a
1945,1945,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,2437000,a,2437000,a
1945,1945,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,213000,a,213000,a
1945,1945,NS,Nova Scotia,Nouvelle-Écosse,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,1989000,a,1989000,a
1945,1945,NS,Nova Scotia,Nouvelle-Écosse,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,464000,a,464000,a
1945,1945,NS,Nova Scotia,Nouvelle-Écosse,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,100000,a,100000,a
1945,1945,NS,Nova Scotia,Nouvelle-Écosse,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,711000,a,711000,a
1945,1945,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,3241000,a,3241000,a
1945,1945,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,5528000,a,5528000,a
1945,1945,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,305000,a,305000,a
1945,1945,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,3775000,a,3775000,a
1945,1945,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,57000,a,57000,a
1945,1945,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,9000,a,9000,a
1945,1945,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,252000,a,252000,a
1945,1945,QC,Quebec,Québec,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,7509000,a,7509000,a
1945,1945,QC,Quebec,Québec,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,15333000,a,15333000,a
1945,1945,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,464000,a,464000,a
1945,1945,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,7044000,a,7044000,a
1945,1945,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,944000,a,944000,a
1945,1945,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,212000,a,212000,a
1945,1945,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,137000,a,137000,a
1945,1945,SK,Saskatchewan,Saskatchewan,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,1584000,a,1584000,a
1945,1945,YT,Yukon,Yukon,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,11000,a,11000,a
1945,1945,YT,Yukon,Yukon,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,0,a,0,a
1945,1945,YT,Yukon,Yukon,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,0,a,0,a
1945,1945,YT,Yukon,Yukon,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,34000,a,34000,a
1946,1946,AB,Alberta,Alberta,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,2475000,a,2475000,a
1946,1946,AB,Alberta,Alberta,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,46000,a,46000,a
1946,1946,AB,Alberta,Alberta,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,218000,a,218000,a
1946,1946,AB,Alberta,Alberta,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,1024000,a,1024000,a
1946,1946,BC,British Columbia,Colombie-Britannique,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,12920000,a,12920000,a
1946,1946,BC,British Columbia,Colombie-Britannique,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,2244000,a,2244000,a
1946,1946,BC,British Columbia,Colombie-Britannique,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,758000,a,758000,a
1946,1946,BC,British Columbia,Colombie-Britannique,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,512000,a,512000,a
1946,1946,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,366000,a,366000,a
1946,1946,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,353000,a,353000,a
1946,1946,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,75000,a,75000,a
1946,1946,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,955000,a,955000,a
1946,1946,NB,New Brunswick,Nouveau-Brunswick,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,806000,a,806000,a
1946,1946,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,1990000,a,1990000,a
1946,1946,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,3067000,a,3067000,a
1946,1946,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,351000,a,351000,a
1946,1946,NS,Nova Scotia,Nouvelle-Écosse,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,2141000,a,2141000,a
1946,1946,NS,Nova Scotia,Nouvelle-Écosse,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,521000,a,521000,a
1946,1946,NS,Nova Scotia,Nouvelle-Écosse,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,184000,a,184000,a
1946,1946,NS,Nova Scotia,Nouvelle-Écosse,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,631000,a,631000,a
1946,1946,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,4051000,a,4051000,a
1946,1946,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,7239000,a,7239000,a
1946,1946,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,386000,a,386000,a
1946,1946,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,3335000,a,3335000,a
1946,1946,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,75000,a,75000,a
1946,1946,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,12000,a,12000,a
1946,1946,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,229000,a,229000,a
1946,1946,QC,Quebec,Québec,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,7908000,a,7908000,a
1946,1946,QC,Quebec,Québec,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,15465000,a,15465000,a
1946,1946,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,524000,a,524000,a
1946,1946,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,6486000,a,6486000,a
1946,1946,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,743000,a,743000,a
1946,1946,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,215000,a,215000,a
1946,1946,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,105000,a,105000,a
1946,1946,SK,Saskatchewan,Saskatchewan,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,1418000,a,1418000,a
1946,1946,YT,Yukon,Yukon,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,28000,a,28000,a
1946,1946,YT,Yukon,Yukon,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,0,a,0,a
1946,1946,YT,Yukon,Yukon,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,0,a,0,a
1946,1946,YT,Yukon,Yukon,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,53000,a,53000,a
1947,1947,AB,Alberta,Alberta,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,2668000,a,2668000,a
1947,1947,AB,Alberta,Alberta,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,38000,a,38000,a
1947,1947,AB,Alberta,Alberta,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,199000,a,199000,a
1947,1947,AB,Alberta,Alberta,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,942000,a,942000,a
1947,1947,BC,British Columbia,Colombie-Britannique,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,17936000,a,17936000,a
1947,1947,BC,British Columbia,Colombie-Britannique,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,2512000,a,2512000,a
1947,1947,BC,British Columbia,Colombie-Britannique,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,750000,a,750000,a
1947,1947,BC,British Columbia,Colombie-Britannique,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,410000,a,410000,a
1947,1947,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,360000,a,360000,a
1947,1947,MB,Manitoba,Manitoba,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,477000,a,477000,a
1947,1947,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,78000,a,78000,a
1947,1947,MB,Manitoba,Manitoba,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,982000,a,982000,a
1947,1947,NB,New Brunswick,Nouveau-Brunswick,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,718000,a,718000,a
1947,1947,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,2203000,a,2203000,a
1947,1947,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,3458000,a,3458000,a
1947,1947,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,602000,a,602000,a
1947,1947,NS,Nova Scotia,Nouvelle-Écosse,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Unspecified,Indéterminée,2548000,a,2548000,a
1947,1947,NS,Nova Scotia,Nouvelle-Écosse,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Unspecified,Indéterminée,642000,a,642000,a
1947,1947,NS,Nova Scotia,Nouvelle-Écosse,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Unspecified,Indéterminée,208000,a,208000,a
1947,1947,NS,Nova Scotia,Nouvelle-Écosse,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Unspecified,Indéterminée,559000,a,559000,a
