Name,Comment,Time,Likes,Reply Count,cleaned_comments
@ceyhunquliyev7865,"The Metsamor Nuclear Power Plant in Armenia was chosen as the most dangerous reactor in the world due to its design in the 1960s. The nuclear reactor should have been shut down a long time ago. Because it spreads radiation to Europe and other continents. Radioactive and chemical wastes of the Nuclear Power Plant enter the Caspian Sea through rivers and then into the oceans through other rivers. The NPP is located in a seismic country and a strong earthquake can occur at any time. Armenia should be sanctioned and embargoed to close this reactor. This environmental terrorism must be stopped. The number of cancer patients in the world is increasing rapidly due to nuclear power plants. The government of Armenia, which is a military-economic ally of the invading Russia and receives financial and military support from it, should think about the health of the peoples of Europe. The Prime Minister of Japan said that the chemical and radioactive waste of nuclear power plants in Japan will be discharged into the ocean. As a result of water circulation and rainfall, plants will absorb toxic water. There will be radiation in drinking water and cancer patients will increase. World leaders must stop this ecological disaster",2023-07-29T13:58:38Z,1,0.0,the metsamor nuclear power plant in armenia was chosen as the most dangerous reactor in the world due to its design in the 1960s the nuclear reactor should have been shut down a long time ago because it spreads radiation to europe and other continents radioactive and chemical wastes of the nuclear power plant enter the caspian sea through rivers and then into the oceans through other rivers the npp is located in a seismic country and a strong earthquake can occur at any time armenia should be sanctioned and embargoed to close this reactor this environmental terrorism must be stopped the number of cancer patients in the world is increasing rapidly due to nuclear power plants the government of armenia which is a military economic ally of the invading russia and receives financial and military support from it should think about the health of the peoples of europe the prime minister of japan said that the chemical and radioactive waste of nuclear power plants in japan will be discharged into the ocean as a result of water circulation and rainfall plants will absorb toxic water there will be radiation in drinking water and cancer patients will increase world leaders must stop this ecological disaster
@ceyhunquliyev7865,"Russian Armed Forces are the biggest threat to the security of Europe, NATO and the World. If Ukraine is invaded, there will never be peace in Europe. In European countries, the situation will be the same as in Syria, Algeria, Yemen, Somalia, Bangladesh, Morocco, North Sudan, Kazakhstan, Niger, Iraq, Senegal and Afghanistan. Citizens of these countries serve in the Russian Army. Ilham Aliyev and Nicolas Maduro supplies diesel and oil to the Russian army. Killer Vladimir Putin is looking for an excuse to use nuclear weapons. If the Russian army is defeated, an atomic bomb will be dropped on Oslo, Paris, London, Rome, Lisbon, Kyiv, New York, Brussels, Toronto and Warsaw. If Kherson, Zaporizhzhia, Kaliningrad, Crimea, Donbas are attacked, the Russian army will launch Topol-M with a nuclear warhead. Kim Jong Un, Alexander Lukashenko, Xi Jinping, Ebrahim Raisi sends weapons and ammunition to Russia. Vladimir Putin wants to stop grain exports and make Europe economically dependent on him by attacking Donetsk, Odessa, Zaporizhzhia, Mykolaiv and Kherson ports with high-precision hypersonic missiles and kamikaze drones. “All ships arriving at Ukrainian ports will be considered as military cargo ships and will be destroyed. For this, we started a military exercises in the Black Sea”, Ministry of Defence of the Russian Federation said.",2023-07-29T13:58:07Z,1,0.0,russian armed forces are the biggest threat to the security of europe nato and the world if ukraine is invaded there will never be peace in europe in european countries the situation will be the same as in syria algeria yemen somalia bangladesh morocco north sudan kazakhstan niger iraq senegal and afghanistan citizens of these countries serve in the russian army ilham aliyev and nicolas maduro supplies diesel and oil to the russian army killer vladimir putin is looking for an excuse to use nuclear weapons if the russian army is defeated an atomic bomb will be dropped on oslo paris london rome lisbon kyiv new york brussels toronto and warsaw if kherson zaporizhzhia kaliningrad crimea donbas are attacked the russian army will launch topol m with a nuclear warhead kim jong un alexander lukashenko xi jinping ebrahim raisi sends weapons and ammunition to russia vladimir putin wants to stop grain exports and make europe economically dependent on him by attacking donetsk odessa zaporizhzhia mykolaiv and kherson ports with high precision hypersonic missiles and kamikaze drones all ships arriving at ukrainian ports will be considered as military cargo ships and will be destroyed for this we started a military exercises in the black sea ministry of defence of the russian federation said
@sethsisneros6630,"Alot of firefighters from CA, and CO just went up there too!",2023-07-29T13:52:44Z,0,0.0,alot of firefighters from ca and co just went up there too
@davidseverance5077,Buffalo Bill the blonde angel: '25 million acres was it? I think we can do better than that!',2023-07-29T07:46:04Z,0,0.0,buffalo bill the blonde angel 25 million acres was it i think we can do better than that
@davidseverance5077,Reverend Jesse Duplantis: 'This is friggin hilarious! Hahaha!!'😂😂😂😂 Jesse says,2023-07-29T07:45:00Z,0,0.0,reverend jesse duplantis this is friggin hilarious hahaha jesse says
@davidseverance5077,Mount Weather Canada is gone!,2023-07-29T07:44:21Z,0,0.0,mount weather canada is gone
@davidseverance5077,Hahaha!!😂😂😂😂,2023-07-29T07:43:53Z,0,0.0,hahaha
@davidseverance5077,Rabbi Tovia Singer: 'Uh! This is an act of war! We've got to avenge the attack!',2023-07-29T07:43:45Z,0,0.0,rabbi tovia singer uh this is an act of war we ve got to avenge the attack
@davidseverance5077,Hahaha!!😂😂😂😂,2023-07-29T07:43:10Z,0,0.0,hahaha
@davidseverance5077,Jesus: 'Let it burn! Burn it all down!' Jesus tells the giants,2023-07-29T07:43:04Z,0,0.0,jesus let it burn burn it all down jesus tells the giants
@davidseverance5077,Hahaha!!😂😂😂😂,2023-07-29T07:42:33Z,0,0.0,hahaha
@davidseverance5077,Reverend Jesse Duplantis: '5th angel with the 5th bowl right?' Hahaha!! Jesse laughs maniacally!,2023-07-29T07:42:26Z,0,0.0,reverend jesse duplantis 5th angel with the 5th bowl right hahaha jesse laughs maniacally
@davidseverance5077,Hahaha!!😂😂😂😂,2023-07-29T07:41:11Z,0,0.0,hahaha
@davidseverance5077,Rabbi Tovia Singer: 'This is an act of war.' Tovia Singer says,2023-07-29T07:41:04Z,0,0.0,rabbi tovia singer this is an act of war tovia singer says
@davidseverance5077,Buffalo Bill: 'It's gone! The mountains of Canada are gone!' Hahaha!!😂😂😂😂,2023-07-29T07:40:40Z,0,0.0,buffalo bill it s gone the mountains of canada are gone hahaha
@ccbeh9103,西方在破坏全球环境，中国在爱护森林保护环境,2023-07-29T05:48:42Z,0,1.0,
@King5HurtsChildren-fc3he,What do you mean it's you bastards that are starting these fires.,2023-07-30T03:36:42Z,0,,what do you mean it s you bastards that are starting these fires
@tweeting20s,"It confuses me how its possible that any president of ours has not already ordered us to stop the use of home fireworks everywhere immediately or why their royalty has not asked us politely with timed education until this has happened... this is something that I have been asking for and working on so hopefully there will be some real resolutions coming up regarding this very soon as there has been too many wild fires and there is nothing wrong with people having to see their fireworks at a park instead of demanding to light them while having diets of melted mold making it too difficult for their children to notice the smoke more hazardous than cigarettes that they are breathing in during their civilized celebrations. I absolutely love my country and yes these fires do happen naturally but something more should be done about this using layers of choices and timed education immediately instead of something foolish like a 'protest' since the answers have already been provided for. Please welcome water more and the statue of liberty that represents the fire being put out since it came all the way from France and the real meaning of our residents seeing the fireworks was for helping others put them out like lady liberty has done. Please teach the ""free dumb"" how to make money while discontinuing their profits from previously welcoming powder too much in all of the wrong places. There are ways to make money from discontinuing the sales of your fireworks that you have made so please simply contact someone more intelligent if you are unable to figure out how to do this successfully. Thank you!",2023-07-29T03:15:47Z,0,1.0,it confuses me how its possible that any president of ours has not already ordered us to stop the use of home fireworks everywhere immediately or why their royalty has not asked us politely with timed education until this has happened this is something that i have been asking for and working on so hopefully there will be some real resolutions coming up regarding this very soon as there has been too many wild fires and there is nothing wrong with people having to see their fireworks at a park instead of demanding to light them while having diets of melted mold making it too difficult for their children to notice the smoke more hazardous than cigarettes that they are breathing in during their civilized celebrations i absolutely love my country and yes these fires do happen naturally but something more should be done about this using layers of choices and timed education immediately instead of something foolish like a protest since the answers have already been provided for please welcome water more and the statue of liberty that represents the fire being put out since it came all the way from france and the real meaning of our residents seeing the fireworks was for helping others put them out like lady liberty has done please teach the free dumb how to make money while discontinuing their profits from previously welcoming powder too much in all of the wrong places there are ways to make money from discontinuing the sales of your fireworks that you have made so please simply contact someone more intelligent if you are unable to figure out how to do this successfully thank you
